ba_score,beer_number,comment,date,feel,look,overall,rdev,smell,taste,username 
3.62,170128,,"Sep 23, 2017",3.5,3.75,3.5,-8.8%,3.5,3.75,The_Beer_Guru
4.2,45617,,"May 31, 2017",4,4.5,4.25,,4.5,4,evanwoertz
4,45617,,"May 23, 2017",4,4,4,-3.4%,4,4,jschott75
4.06,45617,,"May 11, 2017",4.5,4,4.25,-1.9%,3,4.5,HockeyTemper
4,45617,,"May 02, 2017",4,4,4,-3.4%,4,4,BrewAskew
4,45617,,"Apr 30, 2017",4,4,4,-3.4%,4,4,Narthax
3.94,45617,,"Apr 29, 2017",4.25,4.25,4,-4.8%,4,3.75,MDDMD
4,75401,,"Apr 05, 2015",4,4,4,,4,4,kvgomps
3.13,75401,,"Apr 05, 2015",3.75,4,3.25,-17.2%,2.75,3,admukerji
4.01,75401,,"Apr 05, 2015",3.75,3.5,4,,4.25,4,WTKeene
3.94,75401,,"Apr 04, 2015",4,4,4,,3.75,4,sd123
1.68,75401,"Appearance: poopy water with a penumbra of mucus-like foam<br>
Aroma: a hint of old fig newtons that were lost in my pantry<br>
Taste: at first, a cloying, rancid mixture of mollases and old coke. Kind of reminiscent of a White Birch beer. Finishes nicely with a bit of old sour fruit.<br>
Mouthfeel: actually one of the better parts of this beer. A little slick but not unsettling.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">370 characters</span><br><br>","Mar 14, 2015",2.5,2.5,1.5,-55.6%,2,1.25,westcoastbeerlvr
3.14,95838,,"Apr 24, 2018",3,3.5,3.25,-7.4%,3.25,3,Z-man
2.96,95838,,"Apr 03, 2018",2.75,2.75,3,-12.7%,3,3,warrenc
3.42,95838,,"Mar 01, 2018",3.5,3.75,3.5,,3.5,3.25,22Blue
2.79,95838,,"Feb 19, 2018",3,3,2.75,-17.7%,2.75,2.75,Whiskeydeez
3.59,211580,,"Jul 15, 2016",3.5,4,3.5,-6.8%,3.75,3.5,zekeman17
3.69,211580,,"Jul 12, 2016",3.75,3.75,3.75,-4.2%,3.5,3.75,greencovesteve
4.04,211580,,"Jul 05, 2016",4,4,4,,3.75,4.25,rarigney
3.5,211580,"L: beautiful golden color with a slightly lacing off white head <br>
S: lots of malt<br>
T: malty, with some hop bitterness in the background <br>
F: medium body, coats the roof of my mouth <br>
O: I guess I'm not a fan of the comet hop<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">220 characters</span><br><br>","Jun 26, 2016",3.75,4,3.5,-9.1%,3.25,3.5,TonyLema1
3.99,211580,,"Jun 19, 2016",4,3.75,4,,4,4,Elpadrino42069
2.93,84174,,"Jan 08, 2018",2.75,3,3.25,-27.3%,3,2.75,TrueMetalJake
2,84174,,"Dec 27, 2017",2,2,2,-50.4%,2,2,1971bernat
3.13,84174,,"Dec 09, 2017",2.75,3.75,3.25,-22.3%,3.25,3,AyatollahGold
3.9,84174,"Poured from 12oz can into a tulip.  Canned 6/8/17.<br>
<br>
Appearance:  moderately cloudy salmon-pink body with a finger of pillowy pink foam atop.  It definitely looks the part for a raspberry beer.<br>
<br>
Smell:  nice raspberry character with a little bit of acidity underneath.  A bit one-dimensional, but nice.<br>
<br>
Taste:  bright and acidic, but with enough sweetness and fruit flavor to be balanced.  It's not candylike, as there is a little bit of funk, and I think that works well here.  I like it.<br>
<br>
Mouthfeel:  medium-light body with a decent carbonation and creaminess.<br>
<br>
Overall:  I like this beer, although it's a bit heavy in ABV to be a real Berliner weissbier.  Still, it's definitely a crushable quaff.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">700 characters</span><br><br>","Nov 27, 2017",3.75,3.75,4,-3.2%,3.75,4,flagmantho
4.6,84174,,"Nov 16, 2017",5,5,4.5,,5,4.25,flyingupsman
3.36,45496,"Bottled 2/11/16.<br>
<br>
Pours an opaque super dark brown with a foamy khaki head that settles to wisps of film on top of the beer. Small streaks of lace form around the glass on the drink down. Smell is of toasted malt, roasted nut, cocoa powder, and dark fruit aromas. Taste is much the same with toast, dark fruit, cocoa powder, earth, and char flavors on the finish. There is a mild amount of bitterness on the palate with each sip. This beer has a lower level of carbonation with a slightly crisp mouthfeel. Overall, this is an above average beer that smells solid, but the flavors clash together somewhat to me. <br>
<br>
Serving type: bottle.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">634 characters</span><br><br>","Apr 22, 2016",3.75,3.25,3.25,-7.9%,3.5,3.25,UCLABrewN84
3.31,45496,"12 ounce bottle to wine glass<br>
A: Black/ very dark Brown small brown  head, goes away quickly, lacing<br>
A: not a lot, roasted grains, nuts<br>
T: lightly bitter<br>
P|MF: lively carbonation lingers in roof of tongue, abrupt finish<br>
OA: good black ale, ok to repeat, not to look for<br>
Drank: April 20, 2016<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">291 characters</span><br><br>","Apr 21, 2016",3.5,4,3.5,-9.3%,3,3.25,gandres
3.13,45496,,"Apr 12, 2016",3.5,3.5,3.25,-14.2%,3,3,gburns2767
4.45,169502,,"Sep 21, 2015",4.25,4,4.5,,4.5,4.5,gtermi
4,169502,,"Sep 13, 2015",4,4,4,-0.7%,4,4,Fabiand
3.64,169502,,"Sep 13, 2015",4,4,3.5,-9.7%,3.75,3.5,StArnoldFan
4.38,169502,,"Sep 09, 2015",4.5,4.5,4.5,,4,4.5,gilgar
4.34,169502,,"Sep 07, 2015",4.25,4,4.25,,4.25,4.5,Gagnonsux
4.23,43535,,"Oct 30, 2016",4.5,4.5,4.25,,4,4.25,paulc420
3.83,43535,,"Oct 01, 2016",3.5,3.75,3.75,-5.7%,3.75,4,Jentex
3.5,43535,,"Sep 28, 2016",3.5,3.5,3.5,-13.8%,3.5,3.5,hydrate
3.77,43535,,"Aug 13, 2016",3.75,4,3.75,-7.1%,3.75,3.75,bluesyasian
3.97,43535,,"Aug 01, 2016",4.25,4,4,-2.2%,3.75,4,JothHu
4.1,43535,,"Aug 01, 2016",4,4,4,,4,4.25,Roybert
4.68,54905,,"Nov 15, 2015",4.25,5,4.75,,5,4.5,gilgar
3.69,54905,,"Nov 03, 2015",3.75,4.25,3.5,-10.9%,4,3.5,DangerDawg
3.56,95837,,"Jun 23, 2017",3.75,4,3.5,-10.1%,3.5,3.5,crow
3.76,95837,,"Jun 20, 2017",3.75,3.25,3.75,-5.1%,3.5,4,Wontonst
4.05,95837,,"Jun 04, 2017",4.25,3.75,4,,3.75,4.25,eawolff99
3.1,110513,,"Feb 17, 2015",3,3,3,-19.9%,3,3.25,nathanmiller
4.21,110513,,"Feb 08, 2015",4,4.75,4,,4.25,4.25,misternebbie
4,99154,,"Apr 26, 2018",4,4,4,,4,4,DerwinWentworth
3,99154,,"Dec 27, 2017",3,3,3,-20%,3,3,1971bernat
3.31,99154,,"Jun 20, 2017",3.5,3.75,3.25,-11.7%,3.25,3.25,mdaschaf
4.27,99154,,"Apr 02, 2017",4.25,4.5,4.25,,4.25,4.25,IDABEERGUY
3.75,99154,,"Feb 17, 2017",3.75,3.75,3.75,,3.75,3.75,NickThePyro
3.5,197369,,"Nov 22, 2015",3.5,3.5,3.5,-8.4%,3.5,3.5,mklisz
4,197369,,"Nov 21, 2015",4,4,4,,4,4,MaximumYuks
3.96,197369,"Mini growler from the Boise pub... Dark tan head with black as night brew... splotchy lacing. Nose smells exactly as advertised.. Thick clean coffee with milk chocolate playing second fiddle... Flavor mirrors the aroma with a bigger body than expected for a lower ABV stout. Really damn good... If this was in cans, it would be the perfect late night camping beer.<br>
<br>
3.5/4.25/4/3.75/3.75<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">386 characters</span><br><br>","Oct 30, 2015",3.75,3.5,3.75,,4.25,4,JohnGalt1
4.36,45617,,"Apr 20, 2017",3.75,4.25,4.25,,4.5,4.5,ckeegan04
4,45617,,"Apr 15, 2017",4,4,4,-3.4%,4,4,Shawnspl
3.58,45617,,"Mar 02, 2017",4,4,3.5,-13.5%,3.5,3.5,mikeg67
3.33,45617,,"Feb 26, 2017",3,3.5,3.5,-19.6%,3,3.5,S-Taylor
4.33,45617,,"Feb 07, 2017",4,5,4.25,,4.5,4.25,Sabre311
3.75,230291,,"Jan 20, 2018",3.75,3.75,3.75,,3.75,3.75,Beerbuddha
4,230291,,"Dec 27, 2017",4,4,4,,4,4,1971bernat
2.62,230291,,"Jul 04, 2017",2.75,3,2.5,-22.5%,2.75,2.5,TheBigBoy
3.25,230291,,"Jun 08, 2017",3.25,3.25,3.25,-3.8%,3.25,3.25,bpfrush
2.04,75401,,"Mar 14, 2015",2,3.5,1.75,-46%,2,2,largadeer
2.88,75401,,"Mar 14, 2015",2.75,3.75,3,-23.8%,3.25,2.5,kiki3drt292
3.46,95838,,"Feb 11, 2018",3.5,3.75,3.5,,3.25,3.5,jbundang9
3.17,95838,,"Feb 11, 2018",3.25,3,3.5,-6.5%,2.75,3.25,wac9
3.61,95838,,"Jan 27, 2018",3.75,4,3.75,,3.5,3.5,xungmound98
3.5,95838,,"Jan 15, 2018",3.5,3.5,3.5,,3.5,3.5,Beerbuddha
3.75,95838,,"Jan 14, 2018",3.75,3.75,3.75,,3.75,3.75,Ssippisam
3.5,95838,,"Nov 19, 2017",3.5,3.5,3.5,,3.5,3.5,justinm4bama
3.63,211580,,"Jun 19, 2016",3.75,3.5,3.5,-5.7%,3.5,3.75,stevoj
3.31,211580,,"Jun 17, 2016",3.25,4.75,3,-14%,3.75,3,Mgls19
4.24,211580,,"Jun 13, 2016",4.25,4,4.25,,4.25,4.25,wlynch
3.94,211580,,"Jun 09, 2016",4,4,4,,3.75,4,thumperskibum
3.75,211580,,"Jun 07, 2016",3.75,3.75,3.75,-2.6%,3.75,3.75,DerwinWentworth
4.14,84174,,"Nov 15, 2017",4.25,4.25,4,,4,4.25,Hayden34
3.98,84174,,"Oct 21, 2017",4,4.25,4,-1.2%,4.25,3.75,epyon396
4.3,84174,,"Oct 19, 2017",3.5,3.5,4,,4.75,4.5,takusan1000
3.89,84174,,"Oct 08, 2017",3.75,4.25,4,-3.5%,4,3.75,smanson56
4.12,169502,"A:  Pours a dark and hazed reddish/orange color.  At first a two finger white head forms, but that fizzles out in a second and recedes to a ring that sticks throughout.  Not much lace to speak of.<br>
S:  The nose is great.  Musty yeast, tart fruits of cherries, grapes, and apples.  Even some citrusy orange rind.  This all intermingles with some light tannins and oak.  The Brett yeast, bacteria and wood all work really well here.<br>
T:  The oak tannins are a bit more prevalent and up front than the nose.  Up front is a litle sweet as well, but that fades as this warms and everything else takes over.  Less of that musty basement character that I love, but still present and builds as this warms.  Lightly tart fruits that follow the nose.  It just doesn't hit all the right notes perfectly like the nose.  Still very good anyway.<br>
M/O:  A light to medium body.  Incredibly effervescent and spritzy.  Tannins all over the place, which I really like.  Very enjoyable and easy to drink.  The 750ml will be gone in no time.  <br>
<br>
I have typically found 512's sour or wild ales a bit one noted and not particularly interesting.  This is really well done though.  With two years in a wine barrel, this gets a little tannin heavy, but it does work with the yeast and bacteria.  Very much worth a try, and something I would recommend.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">1,322 characters</span><br><br>","Sep 02, 2015",4.25,3.75,4.25,,4.25,4,champ103
4.17,169502,,"Sep 02, 2015",4,4.25,4.25,,4,4.25,BGsWo22
4.06,169502,,"Aug 29, 2015",4,4,4,,4.25,4,greenspointexas
3.75,43535,,"Jul 31, 2016",3.75,3.75,3.75,-7.6%,3.75,3.75,Mtn
4,43535,,"Jun 30, 2016",4,4,4,-1.5%,4,4,Stephen_Bailey
4.08,43535,,"Jun 15, 2016",3.75,4.25,4.25,,3.75,4.25,ContentmentDIPA
3.84,54905,"2015 vintage - 3.84. <br>
Possibly infected, slight weird tart taste uncharacteristic of a porter.<br>
<br>
2013 vintage - 4.09.<br>
Roasty and creamy with a nice oak, whiskey and pecan finish. Smooth as can be on the drink down.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">213 characters</span><br><br>","Oct 28, 2015",3.25,4,3.75,-7.2%,4.25,3.75,mig100
4.5,54905,,"Oct 25, 2015",4.5,4.5,4.5,,4.5,4.5,blastoderm55
4.25,54905,,"Sep 16, 2015",4.25,4.25,4.25,,4.25,4.25,afsdan
3.96,95837,,"Jun 03, 2017",3.75,3.75,4,,4,4,bobrking
3.84,95837,,"May 21, 2017",4,4,4,-3%,3.75,3.75,Yeldarb92
4,95837,,"May 20, 2017",4,4,4,,4,4,Avatar113
4,99154,,"Feb 14, 2017",4,4,4,,4,4,aasher
3.92,99154,,"Nov 18, 2016",3.75,4,4,,3.75,4,StonedTrippin
3.99,99154,,"Nov 14, 2016",3.75,4.25,4,,4,4,DucksFan16
4.22,45617,,"Jan 23, 2017",4.5,4.25,4.25,,4,4.25,Luckydog91
4.25,45617,,"Jan 08, 2017",4.25,4.25,4.25,,4.25,4.25,Smanke
4.18,45617,"On tap in a pint glass.<br>
Looks really dark, pretty much black. Small head that thins out to a small lace that keeps over time.<br>
Taste has notes of coffee, at times burnt coffee. Malty. And some light notes of pecan that don't always come through.<br>
Pretty good beer, I'd get it again.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">280 characters</span><br><br>","Dec 05, 2016",3.75,4.75,4,,4.25,4.25,abethegreat
4,45617,,"Nov 28, 2016",4,4,4,-3.4%,4,4,von_kaiser
3.67,230291,,"Apr 23, 2017",3.5,3.75,3.75,,3.5,3.75,Zach136
3.75,230291,,"Apr 01, 2017",3.75,3.75,3.75,,3.75,3.75,kvgomps
3.58,230291,,"Mar 21, 2017",3.5,3.75,3.5,,3.75,3.5,Knapp85
3.31,230291,,"Mar 04, 2017",3.5,3.75,3.25,-2.1%,3.25,3.25,cbcrunch
1.86,230291,"A-A finger of white head recedes quickly atop a cloudy golden brew.<br>
S-Stinky fruity wheat.<br>
T-A malty flavor with a fair amount of pineapple<br>
M-high on the carbonation, a bit slick in the mouthfeel.  <br>
O-Pretty sad excuse for a beer.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">230 characters</span><br><br>","Feb 25, 2017",2.25,2.75,1.75,-45%,1.75,1.75,deebo
3.32,95838,,"Nov 16, 2017",3.5,3.75,3.5,-2.1%,3.5,3,gopens44
3.73,95838,,"Nov 02, 2017",4,4,3.75,,3.5,3.75,Dave1999
3.94,95838,,"Oct 16, 2017",4.25,3.5,4,,3.75,4,shuhlann
3.36,95838,"A bright white head that is foamy airy with good retention. The beer is a light straw color with bright clarity. A good amount of carbonation exist in the beer. <br>
<br>
Nose: Grainy, corn like flavors, a subtle dms, floral, and some citrus, with some yeast notes. <br>
<br>
Taste: DMS, floral, citrus, grainy, yeasty, and light toasted malt. <br>
<br>
Mouthfeel:  high carbonation, light body, touch creamy, bready, and smooth finish. <br>
Overall: The beer to me has too much DMS for my taste, all I get is can cooked corn flavor and it is just killing it for me. I tried drink this but it is not going to happen.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">588 characters</span><br><br>","Oct 13, 2017",3.75,4,3.5,-0.9%,3.5,3,colts9016
3.11,64765,,Monday at 10:44 PM,3.25,3.5,3.25,-14.3%,3,3,tradershmulie
3.77,64765,,"May 10, 2018",3.75,4,3.75,,3.75,3.75,TeachChefs
4,64765,,"Mar 31, 2018",4,4,4,,4,4,kinmundy77
3.88,211580,,"Jun 07, 2016",4.5,4.75,4,,3.5,3.75,alexipa
4.2,211580,,"Jun 05, 2016",4,4,5,,4,4,Cih26d
4.06,211580,,"May 31, 2016",4,4,4,,4.25,4,whatname
4.46,211580,,"May 31, 2016",4,4,4.5,,4.25,4.75,Superheatnsubcool
3.25,211580,,"May 24, 2016",3.25,3.25,3.25,-15.6%,3.25,3.25,Whiskeydeez
3.93,164238,,"Sep 09, 2017",3.75,4.25,4,-3%,3.75,4,jakecattleco
4,164238,,"May 25, 2017",4,4,4,-1.2%,4,4,sharpski
4.25,164238,,"Nov 07, 2016",4.25,4.25,4.25,,4.25,4.25,dominic4beer
4.02,164238,,"Sep 06, 2016",4,4.25,4,-0.7%,4,4,anteater
4.82,164238,,"Jul 20, 2016",5,4,5,,4.5,5,GClarkage
3.98,84174,,"Sep 24, 2017",4.25,3.5,4,-1.2%,3.5,4.25,Anknee
4,169502,,"Aug 29, 2015",4,4,4,-0.7%,4,4,Musineer
3.23,169502,,"Aug 28, 2015",3.25,3.5,3.25,-19.9%,3.5,3,Karibourgeois
4,169502,,"Aug 23, 2015",4,4,4,-0.7%,4,4,Texasfan549
4.25,43535,,"Jun 03, 2016",4.25,4.25,4.25,,4.25,4.25,delgotit99
3.01,43535,,"May 31, 2016",3,2.5,3,-25.9%,2.75,3.25,dasotelo50
4,43535,,"May 18, 2016",4,4,4,-1.5%,4,4,chubenzino
2.5,43535,,"May 17, 2016",2.5,2.5,2.5,-38.4%,2.5,2.5,Bryan12345
4.29,43535,,"May 16, 2016",4.25,4,4,,4.25,4.5,dee4maine
4.68,43535,,"May 12, 2016",4.75,4.5,4.75,,4.5,4.75,moaks7124
4.58,54905,,"Sep 02, 2015",4.25,4.5,4.5,,4.5,4.75,hollywood_15063
3.75,95837,,"May 14, 2017",3.75,3.75,3.75,-5.3%,3.75,3.75,deereless
3.72,95837,,"May 08, 2017",3.75,3.25,3.75,-6.1%,3.75,3.75,Shanty76
4.52,95837,,"May 04, 2017",4.5,4,4.75,,4.5,4.5,rogacks
3.61,95837,"From a 12 oz can to a tulip glass. <br>
<br>
A-A normal pour produces about a finger of white foam. The retention is OK and the head leaves a little bit of fine lacing on the glass as I drink. The beer beneath the head is an unattractive yellow with a bit of haze to it. Some champagne-like carbonation is visible.<br>
<br>
S-The aroma is heavy on the cucumber, which has a seriously sweet flavor to it; almost like candy. I also sniff some lemon and lime tartness and just a hint of light funk that reminds me of cheese. Weird stuff, but not awful.<br>
<br>
T-The taste is also heavy on the cucumber. It is a bit fake tasting with a lot of candy-like sweetness to go with the cucumber flavors. The lemon-lime flavors remind me of Sprite or 7-Up and the only flavor that is close to normal beer is the mild lactic acidity that fades to a grainy finish. <br>
<br>
M-The beer is light and effervescent on the palate. Carbonation is fine and bubbly. Like soda.<br>
<br>
O-The can says this beer is trying to introduce people to sours and ride the wave of popularity for sour beers, but this stuff hardly tastes like beer. Nevertheless, if it weren't so sweet, it would be pretty refreshing and the light body does, indeed, make it crushable.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">1,198 characters</span><br><br>","May 04, 2017",4,3.5,3.5,-8.8%,3.75,3.5,spoony
3.97,95837,,"May 01, 2017",4.25,4,4,,3.75,4,utopiajane
4,135786,"12 oz. Bottle<br>
<br>
Pours a nice yellow color, pretty nice carbonation, with a pretty nice thick/creamy one-finger off-white head, which leaves some nice sticky lacing behind. The nose is hoppy, malty, citrus. The taste is hoppy, malty, citrusy. Medium body. Overall, a nice tasty brew.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">281 characters</span><br><br>","Apr 03, 2017",4,4,4,,4,4,Wasatch
3.27,135786,,"Aug 02, 2016",3.25,3.5,3.25,-10.7%,3.25,3.25,swierczt
3.5,135786,,"May 24, 2016",3.5,3.5,3.5,-4.4%,3.5,3.5,gruves33
3.28,135786,,"Nov 25, 2015",3.5,3.25,3.25,-10.4%,3.25,3.25,stevoj
4.65,288078,,"Dec 24, 2017",4,4.5,4.5,,4.5,5,JLateralus21
3.75,288078,,"Dec 16, 2017",3.75,3.75,3.75,-1.1%,3.75,3.75,SiepJones
3.63,288078,"Pours a cloudy and hazy straw color, a moderate frothy head with good retention. The carbonation is visible.<br>
 Surprised by how citrusy the aroma is. Very hops forward with orange zest, lemon and herbal dank that is IPA like. <br>
Even more surprised by the taste, which is not only citrusy, but also juicy and sweet. Flavors of orange, pear and papaya contribute to an odd mesh of fruity sweetness. There is some peppery bitterness, but it is quite minimal and doesn’t provide so much balance. <br>
First impressions are that this is more of an IPL considering how hoppy it is and for its light lager body. However, although it has a certain crispness to it, it seems to lack the dryness of a true pils. Neither an IPA, Pilsner, or IPL, perhaps they are stretching for a new style? A New England IPL? I’m all for American brewers pushing the boundaries and am not so rigid about style, however, I’m not sure they got this right.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">926 characters</span><br><br>","Dec 10, 2017",3.25,4,3.5,-4.2%,4,3.5,Gajo74
3.5,288078,,"Nov 23, 2017",3.5,3.5,3.5,-7.7%,3.5,3.5,DerwinWentworth
4.3,99154,,"Oct 26, 2016",4.25,4,4.25,,4.5,4.25,kyledover
4.6,99154,,"Oct 09, 2016",4.75,4.75,4.5,,4.75,4.5,deereless
4.02,99154,,"Apr 04, 2016",4,4.25,4,,4,4,kylehay2004
3.56,99154,,"Oct 07, 2015",3.5,3.5,3.5,-5.1%,3.75,3.5,Rihup
3.78,99154,,"Sep 04, 2015",3.5,3,3.75,,3.75,4,avwrite
4.88,45617,,"Nov 26, 2016",5,4.75,4.75,,4.75,5,BlueNotes
3.04,230291,"appearance: deep gold, hazy/cloudy, low-medium head<br>
<br>
aroma: very strong tropical fruit/pinaepple. dank passionfruit<br>
<br>
taste:  very strong pineapple, weird fruity/medicinal aftertaste<br>
<br>
mouthfeel slick, prickly on roof of mouth<br>
<br>
overall: not my favourite. very weird aftertaste, unpleasant.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">287 characters</span><br><br>","Feb 05, 2017",3.5,4,3.25,-10.1%,2.5,3,RobbieG
3.52,230291,"On-tap 1/2/2017 at Jillian’s Sports Pub &amp; Grill in Somerset, MA, served in a US tumbler pint glass.<br>
<br>
A: The beer is a deep orange/amber color, with a large white head that fades quickly and leaves a thin lace on the glass.<br>
<br>
S: The aroma contains pineapple, light caramelized malts and a faint touch of hops.<br>
<br>
T: The taste likewise starts out with a strong pineapple sweetness followed by some breadiness from a thin malt character. The hops presence is very mild and brings a little bit of balance. The after-taste is slightly sweet.<br>
<br>
M: Crisp and a little smooth, light-to-medium body, medium carbonation, finish is slightly sticky.<br>
<br>
O: A little tasty, goes down easily, not too filling, mild kick, decent representation of style, this is a decent beer to drink for a while if you’re in the mood for the pineapple flavor.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">826 characters</span><br><br>","Jan 02, 2017",3.5,3.75,3.5,,3.5,3.5,TheManiacalOne
3.32,230291,,"Dec 19, 2016",3.75,3.5,3.25,-1.8%,3.25,3.25,UCLABrewN84
3.5,230291,,"Dec 03, 2016",3.5,3.5,3.5,,3.5,3.5,a77cj7
3.5,95838,,"Oct 10, 2017",3.5,3.5,3.5,,3.5,3.5,VABA
3.5,95838,,"Oct 05, 2017",3.5,3.5,3.5,,3.5,3.5,sweemzander
3.57,95838,,"Sep 30, 2017",3.5,3.75,3.75,,3.5,3.5,Red5StandingBy
3.56,95838,,"Sep 21, 2017",3.75,3.5,3.75,,3,3.75,mooseisloose
